gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,Churn,HasInternet,InternetService_DSL,InternetService_Fiber_optic,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,0,0,-0.7098325790615434,1,0,0,0,0,0,0,0,1,0,-1.495760391109374,0,0,0,0,0,0,1
0,0,0,0,-0.4246248501273714,0,0,0,1,0,0,1,1,0,1,-0.4802648461689289,0,1,1,0,0,1,0
1,0,1,0,-0.7505765403378537,1,1,0,0,0,0,0,1,0,1,0.6765025830921999,1,1,0,1,0,1,0
0,0,1,0,1.0014137945434884,1,1,0,1,1,1,1,0,1,0,0.325815905543208,0,1,1,0,0,0,0
1,1,0,0,-0.8728084241667845,1,0,0,0,0,0,0,1,0,1,0.4770599228747639,0,1,0,1,1,0,0
0,0,1,1,-1.2802480369298874,1,0,0,0,0,0,0,0,2,0,-1.477478147256109,0,0,0,0,0,0,1
1,0,1,1,-0.8320644628904743,1,0,0,0,0,0,0,0,2,0,-1.454209836897408,0,0,0,0,0,0,0
1,1,1,0,-1.1987601143772668,1,1,0,0,0,0,1,1,0,1,0.9906247729346612,1,1,0,1,0,1,0
1,0,0,1,0.1457906077409725,1,0,0,1,0,0,1,1,0,1,0.9939488172716188,0,1,0,1,0,1,0
1,0,0,0,-0.6690886177852331,1,0,1,0,0,0,1,1,0,1,0.978990617755311,1,1,0,1,0,1,0
1,0,1,1,1.3273654847539706,1,1,1,1,1,0,0,1,1,0,0.254348952298627,1,1,1,0,1,0,0
1,0,0,0,-1.2395040756535771,1,0,0,1,0,0,0,0,0,0,0.3374500607225587,0,1,0,1,0,1,0
0,0,0,0,0.3902543753988342,1,1,1,0,1,0,1,1,0,1,1.3429734726521318,1,1,0,1,0,1,0
1,0,1,1,1.6125732136881423,1,0,1,1,1,1,1,1,2,0,1.5673464653967473,0,1,0,1,0,0,0
1,0,0,0,1.2051336009250395,1,0,0,0,0,0,0,0,2,0,-1.494098368940895,0,0,0,0,0,0,0
0,0,0,0,-1.076528230548336,1,1,0,1,0,0,1,0,0,1,0.829408622592234,0,1,0,1,0,1,0
1,0,1,0,0.6347181430566958,1,0,0,0,0,0,0,0,2,1,-1.487450280266981,0,0,0,0,0,0,1
1,0,0,0,0.1050466464646622,1,1,1,0,1,1,1,1,2,1,1.4676251352880292,0,1,0,1,0,1,0
1,0,0,1,0.797693988161937,1,0,0,0,0,0,0,0,1,0,-1.5007464576148095,0,0,0,0,1,0,0
0,0,0,0,-1.2802480369298874,0,0,0,0,0,0,0,0,0,1,-1.3262341299245533,0,1,1,0,0,0,1
1,0,1,0,-1.076528230548336,1,1,0,0,0,0,1,0,0,1,0.6000495633421824,1,1,0,1,0,1,0
0,0,1,0,1.5718292524118322,1,1,1,1,1,1,1,1,2,0,0.9440881522172598,0,1,1,0,1,0,0
0,0,1,1,1.4088534073065913,1,0,1,1,1,0,0,0,1,0,0.6648684279128493,0,1,0,1,0,0,0
1,1,0,0,1.1236456783724194,1,1,1,1,0,0,0,1,1,1,0.231080641939926,0,1,1,0,0,1,0
1,0,1,1,-0.3838808888510611,0,0,0,0,0,1,0,0,0,1,-1.145073713560382,0,1,1,0,0,0,0
1,0,0,1,0.2680224915699033,0,0,0,0,1,1,1,1,1,0,-0.3306828510058519,0,1,1,0,0,0,0
1,0,1,1,-0.7098325790615434,1,0,0,0,0,0,0,0,1,1,-1.5057325241202455,0,0,0,0,0,0,1
1,1,1,0,0.8384379494382472,1,1,0,1,1,0,1,1,0,1,1.2980988741032085,1,1,0,1,0,1,0
1,0,1,1,-0.3431369275747509,1,1,0,0,0,0,0,0,2,0,-1.349502440283254,0,0,0,0,0,0,1
0,0,1,1,0.1865345690172827,1,0,0,0,0,0,0,0,0,0,-1.5107185906256817,0,0,0,0,0,1,0
0,0,1,1,-1.1172721918246462,1,0,0,1,0,0,0,1,0,1,0.624979895869362,1,1,0,1,0,1,0
0,1,1,0,0.7162060656093164,1,1,0,0,0,1,1,1,1,1,1.1917294553205762,0,1,0,1,0,1,0
0,0,0,0,0.8791819107145575,1,0,0,0,1,0,1,1,1,1,0.974004551249875,0,1,0,1,1,0,0
0,0,0,0,-1.1987601143772668,1,0,1,0,0,0,0,0,0,1,0.3241538833747294,0,1,0,1,0,1,0
1,0,0,0,1.4495973685829016,1,1,0,1,1,1,1,1,1,0,1.451004913603243,1,1,0,1,0,1,0
1,0,0,0,-1.1172721918246462,1,0,0,0,1,1,0,0,0,0,-0.2874702746254075,0,1,1,0,0,1,0
1,0,0,0,0.0235587239120416,1,0,0,0,0,0,0,0,2,0,-1.477478147256109,0,0,0,0,0,0,1
0,0,0,0,0.3495104141225239,1,1,0,1,1,0,1,1,1,1,0.5235965435921655,0,1,1,0,0,1,0
0,0,1,1,0.0643026851883519,0,0,1,0,1,1,1,1,1,0,-0.1179440134405869,0,1,1,0,0,0,1
0,0,1,1,-0.791320501614164,1,0,0,0,0,0,0,0,0,1,-1.4741541029191516,0,0,0,0,0,0,1
0,0,0,0,-0.506112772679992,1,0,0,0,0,0,0,0,0,1,-1.5256767901419892,0,0,0,0,1,0,0
0,1,0,0,0.7569500268856267,1,0,0,0,0,0,0,0,2,0,-1.5024084797832884,0,0,0,0,1,0,0
0,0,1,0,-1.1987601143772668,1,1,0,1,0,0,0,1,0,1,0.8875793984889861,1,1,0,1,1,0,0
0,0,0,1,0.3495104141225239,1,0,0,0,0,0,0,0,0,0,-0.6514531295222281,0,1,1,0,0,0,0
0,0,0,0,-0.791320501614164,1,0,0,0,0,0,0,0,0,0,-1.5073945462887242,0,0,0,0,1,0,0
1,0,1,1,0.1050466464646622,1,1,0,0,0,0,0,0,2,0,-1.3079518860712882,0,0,0,0,0,0,0
1,0,1,0,-0.8320644628904743,1,0,1,0,0,1,0,0,0,0,0.5335686766030371,1,1,0,1,0,0,0
1,0,0,0,-1.1580161531009563,1,0,1,1,0,1,0,1,0,1,1.0005969059455335,0,1,0,1,0,0,1
0,0,0,0,0.4309983366751445,0,0,0,0,1,0,1,1,0,1,-0.5234774225493735,1,1,1,0,0,0,0
0,1,1,1,-0.8320644628904743,0,0,0,0,0,1,0,0,0,1,-1.1799761790984336,0,1,1,0,0,0,1
1,1,1,0,1.4495973685829016,1,1,0,1,1,0,1,1,0,1,1.346297516989089,1,1,0,1,0,1,0
1,1,0,0,-0.3023929662984406,1,1,0,1,0,0,1,0,0,1,0.802816267896576,1,1,0,1,0,1,0
0,0,0,0,-1.0357842692720256,1,0,0,0,0,0,0,0,1,0,-1.4808021915930665,0,0,0,0,0,0,1
1,1,1,0,1.368109446030281,1,1,0,1,1,1,1,1,1,1,1.530781977690217,1,1,0,1,0,1,0
0,0,1,0,0.8384379494382472,1,0,1,1,1,1,1,1,1,0,1.5191478225108668,0,1,0,1,0,1,0
1,1,0,0,1.24587756220135,1,1,1,1,1,0,1,1,0,1,1.4825833348043371,0,1,0,1,0,0,0
0,0,1,1,1.5310852911355222,1,1,1,1,1,1,1,1,2,1,1.6421374629782857,1,1,0,1,0,0,0
1,1,1,0,-0.22090504374582,0,0,0,0,0,0,0,1,0,0,-0.9406449868375104,1,1,1,0,0,0,0
0,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,0,0.1978401985703534,1,1,0,1,0,0,1
0,0,0,0,-1.1172721918246462,1,0,0,0,0,0,0,0,0,0,-1.4907743246039378,0,0,0,0,0,0,1
0,1,1,0,0.1865345690172827,1,0,0,0,0,0,0,0,1,0,-1.5024084797832884,0,0,0,0,0,0,1
1,0,0,0,-1.1987601143772668,0,0,0,0,1,0,1,0,0,1,-0.8193173685385702,1,1,1,0,0,0,1
0,0,0,1,-0.8320644628904743,1,1,0,0,0,0,0,0,0,1,0.3922967922823533,0,1,0,1,0,1,0
0,0,1,1,0.227278530293593,1,0,0,0,0,0,0,0,1,0,-1.5024084797832884,0,0,0,0,1,0,0
0,0,0,0,-0.9542963467194052,1,0,0,0,1,0,0,1,0,1,0.6814886495976356,0,1,0,1,1,0,0
1,0,1,0,-0.791320501614164,1,1,1,0,0,0,0,1,0,1,0.0349620260594471,0,1,1,0,0,1,0
1,1,1,0,-0.1394171211931994,1,1,0,0,0,0,1,1,0,1,0.9856387064292256,1,1,0,1,0,1,0
0,0,1,1,0.5939741817803856,1,0,0,0,0,0,0,0,2,0,-1.487450280266981,0,0,0,0,1,0,0
1,0,1,0,1.1643896396487294,1,1,1,0,1,1,1,0,0,0,1.1501789011086103,0,1,0,1,0,0,0
1,0,0,0,-0.6690886177852331,1,0,0,0,0,0,0,0,0,0,-1.4891123024354591,0,0,0,0,0,0,1
0,0,1,1,0.3495104141225239,1,0,1,1,0,1,1,1,2,0,0.453791612516063,0,1,1,0,0,1,0
0,0,0,1,0.4309983366751445,1,1,0,0,0,0,0,0,2,1,-1.3195860412506386,0,0,0,0,0,1,0
0,0,1,1,0.1457906077409725,1,1,0,1,1,0,1,0,0,1,1.082035992200986,1,1,0,1,0,0,0
0,0,0,0,-1.076528230548336,1,0,0,0,0,0,0,1,0,1,-0.325696784500416,0,1,1,0,0,1,0
0,0,0,0,1.0421577558197987,1,1,1,1,1,1,0,0,1,1,0.2094743537497036,0,1,1,0,1,0,0
1,0,0,0,-0.5468567339563023,1,0,0,0,0,1,1,0,0,1,-0.1079718804297152,0,1,1,0,1,0,0
1,0,1,0,-0.8728084241667845,1,0,0,0,0,0,0,0,0,1,-0.6281848191635273,0,1,1,0,0,0,0
0,0,0,0,0.2680224915699033,0,0,1,1,0,1,0,0,1,1,-0.8143313020331343,0,1,1,0,0,0,0
0,1,0,0,-0.9950403079957154,1,0,0,1,0,0,1,0,0,1,0.7413214476628662,0,1,0,1,0,1,0
0,0,0,1,-0.2616490050221303,1,1,0,0,0,0,0,0,0,1,-0.5085192230330657,0,1,1,0,0,0,1
0,1,0,0,0.8384379494382472,1,0,0,1,0,0,0,0,0,1,0.2992235508475499,0,1,0,1,1,0,0
0,0,1,1,1.5310852911355222,1,0,0,0,0,0,0,0,2,1,-1.5157046571311177,0,0,0,0,0,0,1
1,0,0,0,-1.2802480369298874,0,0,0,0,0,0,1,1,0,1,-0.648129085185271,1,1,1,0,0,0,1
1,0,0,0,1.082901717096109,1,1,0,0,0,0,0,0,2,0,-1.322910085587596,0,0,0,0,0,0,1
1,0,0,0,-1.2395040756535771,1,0,0,0,1,0,1,1,0,0,1.002258928114012,1,1,0,1,0,1,0
1,0,0,0,-1.0357842692720256,0,0,1,0,1,0,0,0,1,0,-0.9805335188809976,0,1,1,0,0,0,1
0,0,0,1,-0.8320644628904743,1,0,0,0,0,0,0,0,0,1,-0.6730594177124505,1,1,1,0,0,1,0
1,0,1,1,1.082901717096109,1,0,0,1,1,1,1,1,1,0,0.3972828587877894,0,1,1,0,1,0,0
1,0,1,1,1.1643896396487294,1,1,0,0,1,1,1,1,2,1,0.5385547431084732,0,1,1,0,0,0,0
1,0,1,1,1.6125732136881423,1,1,1,0,1,0,1,1,2,1,1.354607627831482,0,1,0,1,0,0,0
0,0,1,1,-0.791320501614164,1,0,0,0,0,0,0,0,0,0,-1.5290008344789463,0,0,0,0,0,0,1
0,0,1,1,1.2866215234776603,1,1,0,0,0,0,0,0,1,0,-1.3262341299245533,0,0,0,0,0,0,1
1,0,1,0,-1.2802480369298874,0,0,0,0,0,0,0,0,0,1,-1.3744327728104335,1,1,1,0,0,1,0
0,0,0,0,-0.9135523854430948,1,0,0,1,0,1,0,1,1,0,0.0033836048583535,0,1,1,0,0,0,1
0,0,1,1,1.3273654847539706,1,0,1,1,1,0,0,0,1,0,-0.1146199691036296,0,1,1,0,0,0,0
0,0,1,0,1.2051336009250395,1,1,1,1,1,1,1,1,2,0,1.6338273521358926,0,1,0,1,0,0,1
0,0,1,0,0.9199258719908678,1,1,1,1,1,1,1,1,1,1,0.8427047999400633,0,1,1,0,0,1,0
0,0,1,0,-0.3023929662984406,1,1,0,1,0,0,0,0,0,0,-0.3556131835330314,0,1,1,0,0,1,0
1,0,0,0,-1.2802480369298874,0,0,1,0,0,0,0,0,0,0,-1.1666800017506045,1,1,1,0,0,0,1
1,0,0,0,-1.2802480369298874,1,0,1,0,0,0,0,0,0,1,-0.498547090022194,0,1,1,0,1,0,0
0,0,1,0,1.082901717096109,1,1,0,1,0,0,1,1,0,0,1.2066876548368837,1,1,0,1,0,1,0
1,1,1,1,1.2866215234776603,1,1,0,0,0,0,0,0,2,1,-1.3428543516093396,0,0,0,0,0,0,0
1,0,1,0,0.1457906077409725,1,1,0,0,0,0,1,1,0,1,1.0039209502824906,0,1,0,1,0,0,0
0,0,0,0,-1.1987601143772668,1,1,0,0,0,0,0,0,0,1,-0.4702927131580572,1,1,1,0,0,0,1
1,0,1,0,1.1643896396487294,1,1,1,0,1,0,0,1,2,1,0.1695858217062168,0,1,1,0,0,0,1
1,0,0,1,-0.2616490050221303,0,0,0,1,0,0,1,0,1,1,-0.8259654572124846,0,1,1,0,0,0,0
0,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,1,0,1,-0.312400607152587,1,1,1,0,0,1,0
0,1,1,0,-1.2802480369298874,1,1,0,1,0,0,1,0,0,1,0.8576629994563706,1,1,0,1,0,1,0
1,0,1,1,1.4495973685829016,1,0,1,1,1,0,1,1,2,1,1.278154608081465,0,1,0,1,1,0,0
1,1,1,0,-1.2395040756535771,1,1,0,0,0,0,1,0,0,1,0.7330113368204731,1,1,0,1,0,0,1
0,0,1,0,1.6125732136881423,1,1,1,1,1,1,0,0,2,1,0.978990617755311,0,1,0,1,0,0,0
0,0,1,0,1.5718292524118322,0,0,0,0,1,1,0,1,2,1,-0.5899583092885189,0,1,1,0,0,1,0
1,0,0,0,1.0014137945434884,1,0,0,0,0,0,0,0,2,0,-1.4708300585821945,0,0,0,0,1,0,0
1,0,0,0,-1.1580161531009563,1,0,0,0,0,0,0,0,0,1,-1.5007464576148095,0,0,0,0,0,0,1
0,1,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,1,0.1795579547170885,0,1,0,1,0,1,0
1,0,1,1,1.6125732136881423,1,1,1,1,1,1,0,1,2,0,0.5385547431084732,0,1,1,0,1,0,0
1,0,1,1,-0.4653688114036817,1,1,1,0,0,0,1,1,1,1,0.3690284819236528,0,1,1,0,0,0,0
0,0,1,1,1.5718292524118322,1,1,0,0,0,0,0,0,2,0,-1.3328822185984677,0,0,0,0,0,0,0
0,1,1,0,-0.1394171211931994,1,1,0,0,1,0,1,1,0,1,1.1385447459292597,1,1,0,1,0,0,0
0,1,0,0,1.490341329859212,1,1,1,0,1,1,1,1,2,0,1.5108377116684737,0,1,0,1,1,0,0
0,0,1,0,1.2866215234776603,1,1,1,0,1,1,1,1,2,1,0.6715165165867639,0,1,1,0,1,0,0
1,0,0,0,-0.6690886177852331,1,0,0,0,0,0,0,0,0,0,-1.4974224132778524,0,0,0,0,1,0,0
0,0,0,0,-1.1580161531009563,1,1,0,0,0,0,0,0,1,0,-1.359474573294126,0,0,0,0,0,1,0
0,0,0,0,0.797693988161937,1,1,1,1,0,1,1,1,1,1,1.5440781550380462,1,1,0,1,1,0,0
1,0,0,0,-1.2395040756535771,1,0,1,0,1,0,0,0,0,1,-0.3223727401634587,1,1,1,0,0,0,1
1,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,0,-1.4907743246039378,0,0,0,0,0,0,1
1,0,0,0,-0.5876006952326126,0,0,0,0,0,0,0,0,0,0,-1.3179240190821602,0,1,1,0,0,0,1
0,0,0,0,-1.2395040756535771,1,1,0,1,0,0,0,0,0,0,-0.3539511613645528,0,1,1,0,0,0,1
0,0,1,0,-0.5468567339563023,1,0,0,1,0,0,0,1,0,1,-0.1661426563264673,0,1,1,0,0,0,1
0,0,0,0,0.3087664528462136,1,1,0,0,0,0,0,1,0,0,0.6332900067117551,0,1,0,1,0,0,0
0,1,1,1,1.368109446030281,1,1,0,1,1,0,1,1,1,1,1.33300133964126,0,1,0,1,0,1,0
1,0,0,0,-0.4653688114036817,1,1,0,0,0,0,0,0,0,0,0.3490842159019089,0,1,0,1,0,0,1
1,0,0,0,-0.9950403079957154,1,0,0,1,0,1,1,0,0,1,0.0615543807551056,0,1,1,0,0,1,0
0,0,1,1,1.6125732136881423,1,0,1,1,1,1,1,1,2,1,1.4859073791412942,0,1,0,1,1,0,0
0,0,0,0,0.6347181430566958,1,1,0,1,1,1,1,0,1,1,0.3008855730160285,0,1,1,0,0,0,0
1,0,0,0,1.490341329859212,1,0,0,0,0,0,0,0,2,1,-1.5123806127941604,0,0,0,0,0,0,0
1,0,0,0,1.6125732136881423,1,1,1,1,1,1,1,1,2,1,1.7750992364565763,0,1,0,1,0,1,0
0,0,0,0,-0.7505765403378537,1,0,0,1,0,0,0,0,1,0,-0.4437003584623989,0,1,1,0,1,0,0
1,0,0,0,-1.076528230548336,1,0,0,1,0,0,1,0,0,0,-0.1777768115058176,0,1,1,0,0,1,0
0,0,1,1,-0.9950403079957154,1,0,0,0,0,0,0,0,2,0,-1.5057325241202455,0,0,0,0,0,0,0
0,0,0,0,-0.6283446565089229,1,0,0,0,0,0,0,0,1,0,-1.504070501951767,0,0,0,0,0,0,1
1,0,0,0,1.3273654847539706,1,1,1,0,0,1,0,1,1,0,0.95572230739661,0,1,0,1,0,1,0
0,0,1,1,1.0014137945434884,1,0,1,0,1,1,0,0,1,1,-0.1827628780112537,0,1,1,0,0,0,1
1,0,1,0,-0.791320501614164,1,1,0,0,1,0,1,1,0,1,1.2449141647118924,1,1,0,1,1,0,0
1,1,0,0,-0.5468567339563023,1,0,0,0,1,0,1,1,0,1,1.033837349315106,1,1,0,1,1,0,0
0,0,1,0,0.960669833267178,1,1,1,1,1,0,1,1,1,0,1.4958795121521655,0,1,0,1,0,0,0
0,0,1,0,-0.7505765403378537,1,0,0,0,0,0,0,1,0,1,0.4421574573367123,0,1,0,1,0,1,0
1,0,1,0,0.797693988161937,0,0,1,0,0,0,0,1,0,1,-0.8276274793809634,0,1,1,0,0,1,0
0,0,0,0,1.0421577558197987,1,0,1,1,1,1,0,0,2,1,0.0033836048583535,0,1,1,0,1,0,0
0,1,0,0,0.5939741817803856,1,1,0,1,0,1,1,0,0,1,1.005582972450969,1,1,0,1,0,1,0
0,0,0,0,1.4088534073065913,0,0,0,0,1,1,1,1,0,1,-0.3788814938917323,0,1,1,0,1,0,0
1,0,0,0,-1.2395040756535771,0,0,0,0,0,0,0,0,0,1,-1.3262341299245533,0,1,1,0,1,0,0
1,1,0,0,-1.076528230548336,1,0,0,0,0,0,0,0,0,0,-0.6680733512070144,0,1,1,0,1,0,0
1,0,1,1,1.5718292524118322,1,1,1,1,1,1,1,1,2,1,1.635489374304371,0,1,0,1,0,0,0
0,0,1,1,0.5532302205040753,1,0,0,0,0,0,0,0,2,0,-1.4808021915930665,0,0,0,0,0,0,0
0,0,0,0,-1.1172721918246462,1,0,1,0,0,1,0,0,0,0,-0.3639232943754246,1,1,1,0,1,0,0
1,1,1,0,1.4088534073065913,1,1,1,1,0,0,0,0,0,0,0.6332900067117551,0,1,0,1,0,0,0
1,0,0,1,-1.1987601143772668,1,0,0,0,0,0,0,0,0,0,-1.4824642137615447,0,0,0,0,0,0,0
0,0,0,0,-1.1987601143772668,1,0,0,0,0,0,0,0,0,0,-1.4907743246039378,0,0,0,0,0,0,1
1,1,1,0,0.797693988161937,1,1,1,0,1,0,1,1,0,1,1.309733029282559,1,1,0,1,0,1,0
0,0,1,0,0.3902543753988342,1,1,0,0,0,0,0,0,0,1,-0.4835888905058862,1,1,1,0,0,1,0
1,0,1,1,0.7162060656093164,1,0,0,0,0,0,0,0,1,1,-1.477478147256109,0,0,0,0,0,0,1
1,1,1,0,-0.3838808888510611,1,0,1,1,0,0,0,1,0,1,0.8377187334346272,0,1,0,1,0,1,0
0,0,1,1,1.4088534073065913,0,0,1,1,1,1,1,0,2,0,-0.3522891391960741,0,1,1,0,1,0,0
0,0,0,0,-0.3023929662984406,1,0,0,1,1,0,1,1,0,1,1.1535029454455674,1,1,0,1,0,1,0
0,1,1,0,0.2680224915699033,1,0,1,1,0,0,1,1,1,0,1.1402067680977384,0,1,0,1,0,0,1
0,0,0,0,1.490341329859212,1,1,1,1,0,1,0,0,2,1,0.0698644915974988,0,1,1,0,0,0,1
0,0,0,0,-1.2802480369298874,0,0,0,0,0,0,0,0,1,0,-1.2946557087234591,0,1,1,0,0,0,1
1,0,0,0,-0.0171852373642686,1,0,0,0,0,0,1,1,0,0,0.8726211989726784,0,1,0,1,0,1,0
0,0,0,0,-0.9542963467194052,1,0,0,0,0,0,0,0,0,0,0.2061503094127465,1,1,0,1,0,1,0
0,0,0,0,-0.6690886177852331,1,0,0,1,1,0,0,1,0,1,0.9440881522172598,1,1,0,1,1,0,0
1,0,1,1,1.1236456783724194,1,0,0,0,0,0,0,0,2,1,-1.4575338812343652,0,0,0,0,0,0,0
0,0,1,1,1.6125732136881423,1,1,0,1,1,1,1,1,2,1,1.4759352461304225,0,1,0,1,0,0,0
1,0,1,0,-1.1172721918246462,1,0,0,0,0,0,0,0,0,0,-1.5107185906256817,1,0,0,0,0,0,1
0,1,0,0,-0.2616490050221303,1,0,1,0,0,0,1,0,0,1,0.6981088712824219,0,1,0,1,1,0,0
1,0,0,0,-1.1987601143772668,1,0,0,0,0,0,0,0,0,0,-1.494098368940895,1,0,0,0,0,0,1
1,0,0,0,-1.2395040756535771,1,0,0,0,0,0,0,0,0,1,-1.5007464576148095,0,0,0,0,0,1,0
0,0,0,1,-1.2395040756535771,1,0,0,0,0,0,0,0,1,0,-1.472492080750673,0,0,0,0,0,0,0
0,0,0,0,0.1457906077409725,1,1,1,0,1,1,1,1,1,1,0.8260845782552769,0,1,1,0,1,0,0
1,0,0,0,-1.0357842692720256,1,0,1,0,0,0,0,0,0,0,0.3175057947008148,0,1,0,1,0,0,1
0,1,1,0,1.1236456783724194,0,0,0,1,0,0,1,1,2,1,-0.5101812452015443,0,1,1,0,1,0,0
0,0,1,0,-0.5468567339563023,1,1,0,1,0,0,0,1,0,1,0.8078023344020117,0,1,0,1,0,1,0
1,1,1,0,0.512486259227765,1,1,1,0,1,1,0,1,2,0,0.3440981493964733,0,1,1,0,1,0,0
1,1,0,0,-1.1580161531009563,1,0,0,0,0,0,0,0,0,1,0.1945161542333963,0,1,0,1,0,1,0
0,0,1,1,-0.0579291986405789,1,1,0,0,1,1,1,1,0,1,1.309733029282559,1,1,0,1,0,1,0
1,0,1,1,0.5939741817803856,1,0,1,0,1,0,0,1,0,0,0.8393807556031058,0,1,0,1,0,1,0
1,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,1,0,1,0.480383967211721,1,1,0,1,0,1,0
0,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,1,-0.6614252625331,1,1,1,0,0,0,0
0,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,0,-1.509056568457203,0,0,0,0,1,0,0
0,1,1,1,1.082901717096109,1,1,0,0,1,0,0,1,0,1,0.7961681792226614,0,1,0,1,1,0,0
1,0,1,0,-0.9135523854430948,1,0,0,0,0,0,0,0,0,1,0.1762339103801309,1,1,0,1,0,1,0
1,1,0,0,0.1050466464646622,1,1,1,0,0,0,0,1,0,0,0.8709591768041999,0,1,0,1,1,0,0
1,0,0,0,-1.1580161531009563,0,0,0,0,1,0,0,0,0,1,-1.1683420239190832,1,1,1,0,0,1,0
1,0,1,1,-0.0171852373642686,1,0,1,1,0,0,0,1,1,1,0.8643110881302852,0,1,0,1,0,1,0
1,0,0,0,0.4309983366751445,1,1,0,1,0,0,0,0,0,1,0.4338473464943191,1,1,0,1,0,1,0
1,0,0,0,-1.1580161531009563,1,0,0,0,0,0,0,1,0,0,-0.348965094859117,1,1,1,0,0,1,0
0,1,1,0,0.8791819107145575,1,0,0,0,0,0,0,0,2,1,-1.5240147679735103,0,0,0,0,0,0,1
0,1,0,0,-0.8728084241667845,1,1,0,0,0,0,1,1,0,1,1.0089070167879266,1,1,0,1,0,0,0
0,1,0,0,1.368109446030281,1,1,1,0,0,0,1,1,2,1,1.2499002312173284,0,1,0,1,0,0,0
1,0,1,1,1.1643896396487294,1,1,0,0,1,0,1,1,1,1,1.1667991227933967,0,1,0,1,0,1,0
1,0,1,1,1.6125732136881423,1,1,1,1,1,1,1,1,2,0,0.7945061570541828,0,1,1,0,1,0,0
1,0,1,1,0.4717422979514547,0,0,0,0,1,1,1,1,1,1,-0.348965094859117,0,1,1,0,0,1,0
1,0,0,0,0.3495104141225239,1,1,0,0,1,0,0,0,0,1,-0.3024284741417151,0,1,1,0,0,0,0
1,0,1,0,0.7162060656093164,1,1,1,0,1,0,1,1,1,1,1.301422918440166,0,1,0,1,0,1,0
1,0,1,0,0.5939741817803856,1,1,1,0,1,1,1,1,1,1,1.530781977690217,1,1,0,1,1,0,0
1,0,1,1,-0.9950403079957154,1,0,0,0,0,0,0,0,2,0,-1.4841262359300234,0,0,0,0,0,0,1
1,0,0,0,-0.5876006952326126,1,0,0,0,0,0,0,0,0,0,-1.487450280266981,0,0,0,0,0,0,1
1,0,1,1,1.6125732136881423,1,1,1,1,1,1,1,1,2,1,0.902537598005294,0,1,1,0,1,0,0
1,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,1,0,0,0.5219345214236869,1,1,0,1,0,1,0
0,1,0,0,0.3902543753988342,1,1,0,0,1,0,0,0,0,0,-0.3040904963101938,0,1,1,0,0,1,0
0,1,0,0,-0.5876006952326126,1,0,0,1,0,0,0,0,0,1,0.3291399498801655,0,1,0,1,0,1,0
0,0,0,1,-0.791320501614164,1,1,0,1,1,0,1,1,1,1,1.3080710071140806,0,1,0,1,1,0,0
0,0,1,1,1.4495973685829016,1,1,0,1,0,1,0,0,1,1,0.626641918037841,0,1,0,1,0,0,0
1,0,0,0,-1.1580161531009563,1,1,0,0,0,0,0,0,0,1,0.2460388414562338,1,1,0,1,0,0,0
1,0,0,0,1.490341329859212,1,1,1,1,1,0,1,1,2,1,1.504189622994559,0,1,0,1,1,0,0
1,0,0,0,-0.6283446565089229,1,0,0,0,0,1,0,0,0,0,-0.4420383362939203,1,1,1,0,0,0,1
1,0,1,1,-0.3023929662984406,1,1,0,0,0,0,0,0,2,0,-1.3062898639028098,0,0,0,0,1,0,0
1,1,0,0,0.4309983366751445,1,0,0,0,0,0,1,1,0,1,0.8227605339183194,1,1,0,1,0,0,1
0,0,1,1,1.082901717096109,1,0,0,0,0,0,0,0,2,0,-1.5057325241202455,0,0,0,0,1,0,0
0,1,0,0,-1.1172721918246462,1,0,1,1,0,0,0,0,0,0,0.5285826100976015,0,1,0,1,0,1,0
1,0,1,1,-0.4653688114036817,1,1,1,1,0,1,1,0,1,0,0.4222131913149688,1,1,1,0,0,0,1
0,0,1,1,1.490341329859212,1,1,1,1,1,1,1,0,1,1,1.3396494283151743,0,1,0,1,1,0,0
1,0,0,0,-0.791320501614164,0,0,0,0,0,0,0,0,0,1,-1.3179240190821602,0,1,1,0,0,0,0
1,0,1,0,0.3902543753988342,1,1,0,1,1,0,1,0,0,1,1.0122310611248837,1,1,0,1,0,0,0
1,0,1,0,0.797693988161937,1,1,0,1,0,1,0,1,0,1,1.025527238472713,0,1,0,1,1,0,0
1,1,0,0,0.5532302205040753,1,0,1,0,0,0,0,1,0,0,0.6715165165867639,1,1,0,1,0,1,0
1,0,1,0,1.1643896396487294,1,1,1,1,1,1,0,1,2,1,0.5319066544345585,0,1,1,0,0,0,0
1,0,0,0,-0.1394171211931994,0,0,0,0,0,0,0,0,1,1,-1.327896152093032,0,1,1,0,0,0,1
